40-01-001         ;0;99347;BL/30932 Pos Debito 9803                                    ;05-DEC-17;49440;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;1100;BL/30932 Pos Debito 9803                                    ;05-DEC-17;49440;1]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;13846;BL/30932 Pos Debito 9803                                    ;05-DEC-17;49440;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;3762;0;BL/30932 Pos Debito 9803                                    ;05-DEC-17;49440;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;87200;0;BL/30932 Pos Debito 9803                                    ;05-DEC-17;49440;FR; ;12455;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30932;05-12-2017;05-12-2017;BL ;30932;        ;82437;1100;15663; ; ; ; ; ; ;99200
11-04-018         ;12000;0;BL/30932 Pos Debito 9803                                    ;05-DEC-17;49440;FR; ;12451;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30932;05-12-2017;05-12-2017;BL ;30932;        ;82437;1100;15663; ; ; ; ; ; ;99200
11-04-017         ;21800;0;BL/30933 Pos Master 9802                                    ;05-DEC-17;49441;FR; ;963721;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30933;05-12-2017;05-12-2017;BL ;30933;        ;18320;;3481; ; ; ; ; ; ;21800
40-01-001         ;0;26555;BL/30933 Pos Master 9802                                    ;05-DEC-17;49441;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;8235;0;BL/30933 Pos Master 9802                                    ;05-DEC-17;49441;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;1;0;BL/30933 Pos Master 9802                                    ;05-DEC-17;49441;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;3481;BL/30933 Pos Master 9802                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;1008;BL/30934 Pos Visa 9804                                      ;05-DEC-17;49442;5]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;1609;BL/30934 Pos Visa 9804                                      ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;11088;0;BL/30934 Pos Visa 9804                                      ;05-DEC-17;49442;FR; ;339444;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30934;05-12-2017;05-12-2017;BL ;30934;        ;8471;1008;1609; ; ; ; ; ; ;11088
40-01-001         ;0;8471;BL/30934 Pos Visa 9804                                      ;05-DEC-17;49442;5]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;89;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;22049;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;14266;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;2593;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;22866;0;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;FR; ;12459;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30935;05-12-2017;05-12-2017;BL ;30935;        ;28824;3428;5477; ; ; ; ; ; ;37728
40-01-001         ;0;763;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;3428;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;6477;0;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;4190;0;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;761;0;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;492;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;12576;0;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;FR; ;12458;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30935;05-12-2017;05-12-2017;BL ;30935;        ;28824;3428;5477; ; ; ; ; ; ;37728
11-04-018         ;2286;0;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;FR; ;12460;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30935;05-12-2017;05-12-2017;BL ;30935;        ;28824;3428;5477; ; ; ; ; ; ;37728
11-11-111         ;1;0;BL/30935 Pos Debito 9803                                    ;05-DEC-17;49444;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;5477;BL/30935 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;35100;0;BL/30936 Pos Cash 9800                                      ;05-DEC-17;49443;4]; ;;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30936;05-12-2017;05-12-2017;BL ;30936;        ;29495;;5604; ; ; ; ; ; ;35100
11-11-111         ;0;1;BL/30936 Pos Cash 9800                                      ;05-DEC-17;49443;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;5604;BL/30936 Pos Cash 9800                                      ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;8319;BL/30936 Pos Cash 9800                                      ;05-DEC-17;49443;4]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;21176;BL/30936 Pos Cash 9800                                      ;05-DEC-17;49443;4]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-017         ;17490;0;BL/30937 Pos Master 9802                                    ;05-DEC-17;49445;FR; ;775324;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30937;05-12-2017;05-12-2017;BL ;30937;        ;13361;1590;2539; ; ; ; ; ; ;17490
40-01-001         ;0;7983;BL/30937 Pos Master 9802                                    ;05-DEC-17;49445;3]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;2539;BL/30937 Pos Master 9802                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;1590;BL/30937 Pos Master 9802                                    ;05-DEC-17;49445;3]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;5378;BL/30937 Pos Master 9802                                    ;05-DEC-17;49445;3]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;96240;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-017         ;21800;0;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;FR; ;377509;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30938;05-12-2017;05-12-2017;BL ;30938;        ;103698;7400;19703; ; ; ; ; ; ;130800
11-04-018         ;87200;0;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;FR; ;550876;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30938;05-12-2017;05-12-2017;BL ;30938;        ;103698;7400;19703; ; ; ; ; ; ;130800
40-01-001         ;0;26292;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;3; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;29182;0;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;7972;0;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;3; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;7400;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;1]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;19703;BL/30938 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;26292;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;3; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;1;0;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;7972;0;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;3; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;21800;0;BL/30938 Pos Debito 9803                                    ;05-DEC-17;49446;FR; ;312059;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30938;05-12-2017;05-12-2017;BL ;30938;        ;103698;7400;19703; ; ; ; ; ; ;130800
21-06-001         ;0;15809;BL/506617 Expedia                                           ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;5500;BL/506617 Expedia                                           ;04-DEC-17;;; ;;    ;   ;;   ; ;        ; ;011;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;76205;BL/506617 Expedia                                           ;04-DEC-17;;; ;;    ;   ;;   ; ;        ; ;011;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-021         ;83205;0;BL/506617 Expedia                                           ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506617;05-12-2017;05-12-2017;BL ;506617;        ;83205;;15809; ; ; ; ; ; ;99014
11-04-018         ;15809;0;BL/506617 Expedia                                           ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506617;05-12-2017;05-12-2017;BL ;506617;        ;83205;;15809; ; ; ; ; ; ;99014
40-01-001         ;0;1500;BL/506617 Expedia                                           ;04-DEC-17;;; ;;    ;   ;;   ; ;        ; ;011;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;3518;BL/506618 MORALES FRANCISCO                                 ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;056;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;668;BL/506618 MORALES FRANCISCO                                 ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;4186;0;BL/506618 MORALES FRANCISCO                                 ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506618;05-12-2017;05-12-2017;BL ;506618;        ;3518;;668; ; ; ; ; ; ;4186
11-11-111         ;1;0;BL/506619 DESIATO ROQUE EDUARDO                             ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;1500;0;BL/506619 DESIATO ROQUE EDUARDO                             ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506619;05-12-2017;05-12-2017;BL ;506619;        ;1261;;240; ; ; ; ; ; ;1500
40-01-001         ;0;1261;BL/506619 DESIATO ROQUE EDUARDO                             ;03-DEC-17;;; ;;    ;   ;;   ; ;        ; ;053;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;240;BL/506619 DESIATO ROQUE EDUARDO                             ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;399;BL/506620 Almuerzo Altamira                                 ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;2500;0;BL/506620 Almuerzo Altamira                                 ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506620;05-12-2017;05-12-2017;BL ;506620;        ;2101;;399; ; ; ; ; ; ;2500
40-01-001         ;0;2101;BL/506620 Almuerzo Altamira                                 ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;479;BL/506621 Tomas Cox Producciones Ltda                       ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;2521;BL/506621 Tomas Cox Producciones Ltda                       ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;056;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;3000;0;BL/506621 Tomas Cox Producciones Ltda                       ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506621;05-12-2017;05-12-2017;BL ;506621;        ;2521;;479; ; ; ; ; ; ;3000
11-04-018         ;22840;0;BL/506622 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506622;05-12-2017;05-12-2017;BL ;506622;        ;18320;1040;3481; ; ; ; ; ; ;22840
40-02-005         ;0;1040;BL/506622 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;1;0;BL/506622 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;3481;BL/506622 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;8739;0;BL/506622 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;27059;BL/506622 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;2200;0;BL/506623 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506623;05-12-2017;05-12-2017;BL ;506623;        ;1849;;351; ; ; ; ; ; ;2200
40-01-001         ;0;1849;BL/506623 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;351;BL/506623 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;3449;BL/506624 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;23760;0;BL/506624 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506624;05-12-2017;05-12-2017;BL ;506624;        ;18151;2160;3449; ; ; ; ; ; ;23760
40-02-005         ;0;2160;BL/506624 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;2185;BL/506624 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;15966;BL/506624 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;4410;BL/506625 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;7412;0;BL/506625 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;5633;BL/506625 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;9916;BL/506625 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-017         ;39690;0;BL/506625 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506625;05-12-2017;05-12-2017;BL ;506625;        ;29647;4410;5633; ; ; ; ; ; ;39690
40-01-001         ;0;27143;BL/506625 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;7900;0;BL/506626 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506626;05-12-2017;05-12-2017;BL ;506626;        ;6639;;1261; ; ; ; ; ; ;7900
21-06-001         ;0;1261;BL/506626 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;4790;BL/506626 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;1849;BL/506626 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;1581;BL/506627 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;8319;BL/506627 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;9900;0;BL/506627 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506627;05-12-2017;05-12-2017;BL ;506627;        ;8319;;1581; ; ; ; ; ; ;9900
11-01-009         ;19600;0;BL/506628 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506628;05-12-2017;05-12-2017;BL ;506628;        ;16471;;3129; ; ; ; ; ; ;19600
21-06-001         ;0;3129;BL/506628 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;16471;BL/506628 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;4202;BL/506629 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;1500;BL/506629 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;011;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;500;BL/506629 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;1503;0;BL/506629 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;011;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;5500;0;BL/506629 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506629;05-12-2017;05-12-2017;BL ;506629;        ;4202;500;798; ; ; ; ; ; ;5500
21-06-001         ;0;798;BL/506629 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;1533;BL/506630 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;8067;BL/506630 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;9600;0;BL/506630 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506630;05-12-2017;05-12-2017;BL ;506630;        ;8067;;1533; ; ; ; ; ; ;9600
40-01-001         ;0;4622;BL/506631 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;550;BL/506631 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;6050;0;BL/506631 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;BOLRECEPC ;   ; ;        ; ;;  ;  ;BOLRECEPC ;BL ;506631;05-12-2017;05-12-2017;BL ;506631;        ;4622;550;878; ; ; ; ; ; ;6050
21-06-001         ;0;878;BL/506631 Mesa Fattoria                                     ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
